id,bill_id,difficulty_level,title,summary,content,created_at,updated_at
498b25ed-b06a-4a5f-a0e1-1ba56507f004,cd93d1d4-1972-42db-a685-e3c3632d424d,normal,田川市教育委員会委員の任命について（柴田利規子氏）,令和3年（第5回）9月定例会に市長提出から提出され、同意となりました。（議決日: 2021-09-27）,"## 議案情報

- **議案番号**: 議案第52号
- **件名**: 田川市教育委員会委員の任命について（柴田利規子氏）
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 同意
- **議決日**: 2021-09-27

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-09-27T00:00:00.000Z,2021-09-27T00:00:00.000Z
28b7c8d7-7df5-4512-8273-5c4e7e8d9387,d4e5c7ec-6c13-4741-9ec5-cc0032e609de,normal,田川市公平委員会委員の選任について（知京富美子氏）,令和3年（第5回）9月定例会に市長提出から提出され、同意となりました。（議決日: 2021-09-27）,"## 議案情報

- **議案番号**: 議案第53号
- **件名**: 田川市公平委員会委員の選任について（知京富美子氏）
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 同意
- **議決日**: 2021-09-27

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-09-27T00:00:00.000Z,2021-09-27T00:00:00.000Z
3136453d-dc5f-4139-9eb1-25e9cd1b908b,08414fae-af76-41c4-809c-9ad259f30876,normal,田川市固定資産評価審査委員会委員の選任について（奥永哲幸氏）,令和3年（第5回）9月定例会に市長提出から提出され、同意となりました。（議決日: 2021-09-27）,"## 議案情報

- **議案番号**: 議案第54号
- **件名**: 田川市固定資産評価審査委員会委員の選任について（奥永哲幸氏）
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 同意
- **議決日**: 2021-09-27

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-09-27T00:00:00.000Z,2021-09-27T00:00:00.000Z
e83e3a05-d2c9-42da-bae3-7ba6968dc789,0310eaba-68a2-4e1a-8105-8d7dcce67be2,normal,工事請負契約の変更について（田川東中学校校舎棟新築工事）,令和3年（第5回）9月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-09-27）,"## 議案情報

- **議案番号**: 議案第55号
- **件名**: 工事請負契約の変更について（田川東中学校校舎棟新築工事）
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 原案可決
- **議決日**: 2021-09-27

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-09-27T00:00:00.000Z,2021-09-27T00:00:00.000Z
638effce-8d62-4df4-ad3c-79f529507a87,caaf4296-36f6-497e-8d48-007ecb99ec0e,normal,工事請負契約の変更について（田川東中学校屋内運動場棟新築工事）,令和3年（第5回）9月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-09-27）,"## 議案情報

- **議案番号**: 議案第56号
- **件名**: 工事請負契約の変更について（田川東中学校屋内運動場棟新築工事）
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 原案可決
- **議決日**: 2021-09-27

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-09-27T00:00:00.000Z,2021-09-27T00:00:00.000Z
36ace7e1-b95b-47e3-adb4-5a4a0ad1be89,8354b0eb-0fb0-4789-b53d-6a9957cd33bd,normal,工事請負契約の変更について（田川西中学校校舎棟新築工事）,令和3年（第5回）9月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-09-27）,"## 議案情報

- **議案番号**: 議案第57号
- **件名**: 工事請負契約の変更について（田川西中学校校舎棟新築工事）
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 原案可決
- **議決日**: 2021-09-27

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-09-27T00:00:00.000Z,2021-09-27T00:00:00.000Z
769df8a8-f082-4198-a5ce-ad37200137d7,abd4d0a8-b3bd-48db-9e21-9ea211a4668a,normal,人権擁護委員候補者の推薦について（原田幸子氏）,令和3年（第5回）9月定例会に市長提出から提出され、同意となりました。（議決日: 2021-09-27）,"## 議案情報

- **議案番号**: 諮問第2号
- **件名**: 人権擁護委員候補者の推薦について（原田幸子氏）
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 同意
- **議決日**: 2021-09-27

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-09-27T00:00:00.000Z,2021-09-27T00:00:00.000Z
3da4c41f-222a-45f0-a1d8-f3fd8ffa0085,493bc378-57e5-4ef2-860a-d8bddfc64460,normal,田川市議会会議規則の一部改正について,令和3年（第5回）9月定例会に委員会提出から提出され、原案可決となりました。（議決日: 2021-09-27）,"## 議案情報

- **議案番号**: 議案第5号
- **件名**: 田川市議会会議規則の一部改正について
- **提出者**: 委員会提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 原案可決
- **議決日**: 2021-09-27

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-09-27T00:00:00.000Z,2021-09-27T00:00:00.000Z
3c84bb08-c1f2-4a25-8990-f43d0d89c542,8e2ce472-cbb2-4bea-86df-7274f9aa4905,normal,田川市議会議員の議員報酬等の特例に関する条例の一部改正について,令和3年（第5回）9月定例会に議員提出から提出され、原案可決となりました。（議決日: 2021-09-27）,"## 議案情報

- **議案番号**: 議案第14号
- **件名**: 田川市議会議員の議員報酬等の特例に関する条例の一部改正について
- **提出者**: 議員提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 原案可決
- **議決日**: 2021-09-27

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-09-27T00:00:00.000Z,2021-09-27T00:00:00.000Z
8221ce1a-f7ea-4185-92d9-8885b5a6687e,1bcec34a-9b86-441b-b240-45b2e4f49019,normal,令和3年度田川市一般会計補正予算,令和3年（第5回）9月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-10-08）,"## 議案情報

- **議案番号**: 議案第58号
- **件名**: 令和3年度田川市一般会計補正予算
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 原案可決
- **議決日**: 2021-10-08

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-10-08T00:00:00.000Z,2021-10-08T00:00:00.000Z
9d501054-61d4-464b-a2af-316d25fbde44,16151f26-1244-498f-87c8-8f5586384f9a,normal,令和2年度田川市一般会計決算,令和3年（第5回）9月定例会に市長提出から提出され、認定となりました。（議決日: 2021-10-08）,"## 議案情報

- **議案番号**: 認定第1号
- **件名**: 令和2年度田川市一般会計決算
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 認定
- **議決日**: 2021-10-08

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-10-08T00:00:00.000Z,2021-10-08T00:00:00.000Z
f72897f0-0d7d-4c7e-bebd-35178f7ee088,34d15f42-7152-4546-b539-31d14b6c1971,normal,令和2年度田川市国民健康保険特別会計決算,令和3年（第5回）9月定例会に市長提出から提出され、認定となりました。（議決日: 2021-10-08）,"## 議案情報

- **議案番号**: 認定第2号
- **件名**: 令和2年度田川市国民健康保険特別会計決算
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 認定
- **議決日**: 2021-10-08

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-10-08T00:00:00.000Z,2021-10-08T00:00:00.000Z
216465ef-f3b7-4aa6-881e-969f4da2df83,b6d42ad7-2096-4aec-98fa-8e08021ff887,normal,令和2年度田川市後期高齢者医療特別会計決算,令和3年（第5回）9月定例会に市長提出から提出され、認定となりました。（議決日: 2021-10-08）,"## 議案情報

- **議案番号**: 認定第3号
- **件名**: 令和2年度田川市後期高齢者医療特別会計決算
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 認定
- **議決日**: 2021-10-08

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-10-08T00:00:00.000Z,2021-10-08T00:00:00.000Z
9b51ce0c-840a-4536-a392-dcc5775f675b,55299d49-8e06-4533-9fb9-48a0df8107aa,normal,令和2年度田川市急患医療特別会計決算,令和3年（第5回）9月定例会に市長提出から提出され、認定となりました。（議決日: 2021-10-08）,"## 議案情報

- **議案番号**: 認定第4号
- **件名**: 令和2年度田川市急患医療特別会計決算
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 認定
- **議決日**: 2021-10-08

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-10-08T00:00:00.000Z,2021-10-08T00:00:00.000Z
45aebb83-c785-4e6a-9289-41bbe041bd8f,5bcf8d65-872f-43bb-86e4-6b6d92b39694,normal,令和2年度田川市住宅新築資金等貸付特別会計決算,令和3年（第5回）9月定例会に市長提出から提出され、認定となりました。（議決日: 2021-10-08）,"## 議案情報

- **議案番号**: 認定第5号
- **件名**: 令和2年度田川市住宅新築資金等貸付特別会計決算
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 認定
- **議決日**: 2021-10-08

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-10-08T00:00:00.000Z,2021-10-08T00:00:00.000Z
b75e40c5-2b3c-407a-a28a-c30cdc298361,cc574da0-75a0-4eae-8acd-35427db0eff1,normal,令和2年度田川市等三線沿線地域交通体系整備事業基金特別会計決算,令和3年（第5回）9月定例会に市長提出から提出され、認定となりました。（議決日: 2021-10-08）,"## 議案情報

- **議案番号**: 認定第6号
- **件名**: 令和2年度田川市等三線沿線地域交通体系整備事業基金特別会計決算
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 認定
- **議決日**: 2021-10-08

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-10-08T00:00:00.000Z,2021-10-08T00:00:00.000Z
910de2c5-21a5-48a0-a8ad-e02fe6c61c77,1f2b0401-727c-46d8-ac67-1724bea7ed5d,normal,令和2年度田川市病院事業会計決算,令和3年（第5回）9月定例会に市長提出から提出され、認定となりました。（議決日: 2021-10-08）,"## 議案情報

- **議案番号**: 認定第7号
- **件名**: 令和2年度田川市病院事業会計決算
- **提出者**: 市長提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 認定
- **議決日**: 2021-10-08

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-10-08T00:00:00.000Z,2021-10-08T00:00:00.000Z
c1de74be-e8ec-4f2e-8f5c-9c9e5fc80377,74ebf683-a024-4a4d-a0ce-2ed0557be496,normal,コロナ禍による厳しい財政状況に対処し地方税財源の充実を求める意見書について,令和3年（第5回）9月定例会に議員提出から提出され、原案可決となりました。（議決日: 2021-10-08）,"## 議案情報

- **議案番号**: 議案第15号
- **件名**: コロナ禍による厳しい財政状況に対処し地方税財源の充実を求める意見書について
- **提出者**: 議員提出
- **会期**: 令和3年（第5回）9月定例会（2021-09-06〜2021-10-08）
- **議決結果**: 原案可決
- **議決日**: 2021-10-08

## 出典

- [田川市議会「令和3年（第5回）9月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037638/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-10-08T00:00:00.000Z,2021-10-08T00:00:00.000Z
7c73b416-d3f4-4f5c-b17a-2ae3b063af90,70153fcf-ed4f-48a1-920a-fa964a049c91,normal,令和3年度田川市一般会計補正予算,令和3年（第6回）12月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-11-30）,"## 議案情報

- **議案番号**: 議案第59号
- **件名**: 令和3年度田川市一般会計補正予算
- **提出者**: 市長提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 原案可決
- **議決日**: 2021-11-30

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-11-30T00:00:00.000Z,2021-11-30T00:00:00.000Z
c7c6b0ed-e436-41d8-97a0-ec2168391867,9675874e-e0ee-409a-9b3c-0eb2afd63d00,normal,令和3年度田川市一般会計補正予算,令和3年（第6回）12月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-11-30）,"## 議案情報

- **議案番号**: 議案第77号
- **件名**: 令和3年度田川市一般会計補正予算
- **提出者**: 市長提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 原案可決
- **議決日**: 2021-11-30

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-11-30T00:00:00.000Z,2021-11-30T00:00:00.000Z
1e97c9be-61aa-45c0-8e38-08e5d832c977,6826c2e9-9219-4c90-9af2-aa315b72e766,normal,田川市議会議員の政治倫理の確立に関する検証等特別委員会の設置について,令和3年（第6回）12月定例会に議員提出から提出され、原案可決となりました。（議決日: 2021-11-30）,"## 議案情報

- **議案番号**: 議案第16号
- **件名**: 田川市議会議員の政治倫理の確立に関する検証等特別委員会の設置について
- **提出者**: 議員提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 原案可決
- **議決日**: 2021-11-30

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-11-30T00:00:00.000Z,2021-11-30T00:00:00.000Z
3bd9313c-3981-4085-80de-dcbc8beabe49,2aa29def-a1b6-406e-bb13-c7a3348dc73d,normal,田川市議会議長不信任決議について,令和3年（第6回）12月定例会に議員提出から提出され、否決となりました。（議決日: 2021-11-30）,"## 議案情報

- **議案番号**: 議案第17号
- **件名**: 田川市議会議長不信任決議について
- **提出者**: 議員提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 否決
- **議決日**: 2021-11-30

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-11-30T00:00:00.000Z,2021-11-30T00:00:00.000Z
cb72dd6b-80e3-4d01-bd20-152e8fdbc531,6c4376f9-fe87-4ded-a566-83f27dc9d781,normal,田川市議会議会運営委員会委員長不信任決議について,令和3年（第6回）12月定例会に議員提出から提出され、否決となりました。（議決日: 2021-11-30）,"## 議案情報

- **議案番号**: 議案第18号
- **件名**: 田川市議会議会運営委員会委員長不信任決議について
- **提出者**: 議員提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 否決
- **議決日**: 2021-11-30

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-11-30T00:00:00.000Z,2021-11-30T00:00:00.000Z
73b15539-6d5a-47d1-96d3-b546b76680b8,f2761cda-4ba2-45d9-912a-f537d9e5877a,normal,田川市議会議長信任決議について,令和3年（第6回）12月定例会に議員提出から提出され、可決となりました。（議決日: 2021-11-30）,"## 議案情報

- **議案番号**: 議案第19号
- **件名**: 田川市議会議長信任決議について
- **提出者**: 議員提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 可決
- **議決日**: 2021-11-30

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-11-30T00:00:00.000Z,2021-11-30T00:00:00.000Z
0e4001aa-7ae7-41de-a0a4-01eb2b4fb512,c46b0572-4708-4e73-838f-0b458ee5561a,normal,田川市議会議会運営委員会委員長信任決議について,令和3年（第6回）12月定例会に議員提出から提出され、可決となりました。（議決日: 2021-11-30）,"## 議案情報

- **議案番号**: 議案第20号
- **件名**: 田川市議会議会運営委員会委員長信任決議について
- **提出者**: 議員提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 可決
- **議決日**: 2021-11-30

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-11-30T00:00:00.000Z,2021-11-30T00:00:00.000Z
b7d1f14f-2e91-459f-a377-eb7381ad55ef,d0bb41ad-6a0f-4ae0-9b15-3951b5640ed7,normal,令和3年度田川市一般会計補正予算,令和3年（第6回）12月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-12-16）,"## 議案情報

- **議案番号**: 議案第60号
- **件名**: 令和3年度田川市一般会計補正予算
- **提出者**: 市長提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 原案可決
- **議決日**: 2021-12-16

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-12-16T00:00:00.000Z,2021-12-16T00:00:00.000Z
fe29b4f3-8efc-43b3-b0d6-07a543f4bfda,1acb53b0-5c06-4390-bc1b-5000a2d29a5c,normal,令和3年度田川市国民健康保険特別会計補正予算,令和3年（第6回）12月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-12-16）,"## 議案情報

- **議案番号**: 議案第61号
- **件名**: 令和3年度田川市国民健康保険特別会計補正予算
- **提出者**: 市長提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 原案可決
- **議決日**: 2021-12-16

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-12-16T00:00:00.000Z,2021-12-16T00:00:00.000Z
c66bc98c-1dac-4797-ac2f-7590a3dc005d,92b92eec-8f72-4a88-bf96-2f5e34cb9d4a,normal,令和3年度田川市後期高齢者医療特別会計補正予算,令和3年（第6回）12月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-12-16）,"## 議案情報

- **議案番号**: 議案第62号
- **件名**: 令和3年度田川市後期高齢者医療特別会計補正予算
- **提出者**: 市長提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 原案可決
- **議決日**: 2021-12-16

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-12-16T00:00:00.000Z,2021-12-16T00:00:00.000Z
6a1258f4-aee4-4dc3-9c54-c406c33fb72a,f610df6e-0309-4216-a8d3-3d98d9d7d179,normal,田川市企業版ふるさと納税地方創生基金条例の制定について,令和3年（第6回）12月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-12-16）,"## 議案情報

- **議案番号**: 議案第63号
- **件名**: 田川市企業版ふるさと納税地方創生基金条例の制定について
- **提出者**: 市長提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 原案可決
- **議決日**: 2021-12-16

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-12-16T00:00:00.000Z,2021-12-16T00:00:00.000Z
1f9521ce-d973-4d4a-bf54-97fc9e6a69eb,7466571a-352f-4b01-8a6f-814316594e64,normal,田川市国民健康保険条例の一部改正について,令和3年（第6回）12月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-12-16）,"## 議案情報

- **議案番号**: 議案第64号
- **件名**: 田川市国民健康保険条例の一部改正について
- **提出者**: 市長提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 原案可決
- **議決日**: 2021-12-16

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-12-16T00:00:00.000Z,2021-12-16T00:00:00.000Z
e43fff32-f0fb-4a44-841f-f5025210633f,33c97741-e1af-457a-b287-baec03b90270,normal,香春町との間における田川広域定住自立圏形成協定の一部を変更する協定の締結について,令和3年（第6回）12月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-12-16）,"## 議案情報

- **議案番号**: 議案第65号
- **件名**: 香春町との間における田川広域定住自立圏形成協定の一部を変更する協定の締結について
- **提出者**: 市長提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 原案可決
- **議決日**: 2021-12-16

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-12-16T00:00:00.000Z,2021-12-16T00:00:00.000Z
7ce02b1f-9a7b-4006-9122-70e64f681511,6e11fe2a-eb4c-43a9-8f6d-296df1a152d6,normal,添田町との間における田川広域定住自立圏形成協定の一部を変更する協定の締結について,令和3年（第6回）12月定例会に市長提出から提出され、原案可決となりました。（議決日: 2021-12-16）,"## 議案情報

- **議案番号**: 議案第66号
- **件名**: 添田町との間における田川広域定住自立圏形成協定の一部を変更する協定の締結について
- **提出者**: 市長提出
- **会期**: 令和3年（第6回）12月定例会（2021-11-30〜2021-12-16）
- **議決結果**: 原案可決
- **議決日**: 2021-12-16

## 出典

- [田川市議会「令和3年（第6回）12月定例会の提出議案と議決結果」](https://www.joho.tagawa.fukuoka.jp/kiji0037791/index.html)（福岡県田川市公式サイト）

※ この内容は田川市議会事務局が公開する情報を基に事実のみを転記したものです。分かりやすい解説文のAIによる生成は行っていません。",2021-12-16T00:00:00.000Z,2021-12-16T00:00:00.000Z
